time, temp_max, temp, temp_min, travel_time
1487019601, 283.15, 281.65, 279.15, 3641
1487020502, 283.15, 281.57, 279.15, 3775
1487021401, 279.874, 279.874, 279.874, 3655
1487022301, 279.874, 279.874, 279.874, 4018
1487023201, 279.874, 279.874, 279.874, 4299
1487024102, 283.15, 281.15, 278.15, 3954
1487025002, 276.739, 276.739, 276.739, 3849
1487025901, 276.739, 276.739, 276.739, 3862
1487026801, 276.739, 276.739, 276.739, 3646
1487027701, 276.739, 276.739, 276.739, 3354
1487028601, 276.739, 276.739, 276.739, 3172
1487029501, 276.739, 276.739, 276.739, 3057
1487030401, 276.739, 276.739, 276.739, 2880
1487031301, 276.739, 276.739, 276.739, 2806
1487032202, 276.739, 276.739, 276.739, 2758
1487033101, 276.739, 276.739, 276.739, 2757
1487034001, 276.739, 276.739, 276.739, 2741
1487034901, 276.739, 276.739, 276.739, 2708
1487035801, 276.739, 276.739, 276.739, 2683
1487036701, 274.185, 274.185, 274.185, 2692
1487037601, 274.185, 274.185, 274.185, 2680
1487041201, 274.185, 274.185, 274.185, 2661
1487044802, 274.185, 274.185, 274.185, 2665
1487048401, 271.315, 271.315, 271.315, 2647
1487052001, 271.315, 271.315, 271.315, 2669
1487055601, 271.315, 271.315, 271.315, 2694
1487059201, 268.936, 268.936, 268.936, 2652
1487062802, 268.936, 268.936, 268.936, 2579
1487066403, 268.936, 268.936, 268.936, 2566
1487070002, 268.372, 268.372, 268.372, 3479
1487070901, 268.372, 268.372, 268.372, 3619
1487071801, 268.372, 268.372, 268.372, 3826
1487072702, 268.372, 268.372, 268.372, 3986
1487073601, 268.372, 268.372, 268.372, 4127
1487074501, 268.372, 268.372, 268.372, 4211
1487075402, 268.372, 268.372, 268.372, 4376
1487076302, 268.372, 268.372, 268.372, 4565
1487077201, 268.372, 268.372, 268.372, 4354
1487078101, 268.372, 268.372, 268.372, 4100
1487079001, 268.372, 268.372, 268.372, 3996
1487079901, 276.111, 276.111, 276.111, 3747
1487080801, 276.111, 276.111, 276.111, 3437
1487081702, 276.111, 276.111, 276.111, 3362
1487082601, 276.111, 276.111, 276.111, 3278
1487083501, 276.111, 276.111, 276.111, 2979
1487084401, 276.017, 276.017, 276.017, 2820
1487085301, 276.017, 276.017, 276.017, 2771
1487086201, 276.017, 276.017, 276.017, 2732
1487087102, 276.017, 276.017, 276.017, 2777
1487088001, 276.017, 276.017, 276.017, 2828
1487091601, 279.578, 279.578, 279.578, 3057
1487095202, 279.578, 279.578, 279.578, 2755
1487098801, 279.578, 279.578, 279.578, 2890
1487102401, 281.61, 281.61, 281.61, 3267
1487103302, 281.61, 281.61, 281.61, 3410
1487104201, 281.61, 281.61, 281.61, 3483
1487105101, 281.61, 281.61, 281.61, 3765
1487106001, 281.61, 281.61, 281.61, 3833
1487106901, 281.61, 281.61, 281.61, 4135
1487107802, 281.61, 281.61, 281.61, 4306
1487108702, 281.61, 281.61, 281.61, 4384
1487109601, 281.61, 281.61, 281.61, 4517
1487110502, 281.61, 281.61, 281.61, 4546
1487111401, 281.61, 281.61, 281.61, 4441
1487112301, 278.237, 278.237, 278.237, 4436
1487113201, 278.237, 278.237, 278.237, 4171
1487114101, 278.237, 278.237, 278.237, 3989
1487115001, 278.237, 278.237, 278.237, 3835
1487115901, 278.237, 278.237, 278.237, 3487
1487116801, 278.237, 278.237, 278.237, 3354
1487117701, 278.237, 278.237, 278.237, 2968
1487118601, 278.237, 278.237, 278.237, 2801
1487119501, 278.237, 278.237, 278.237, 2746
1487120401, 278.237, 278.237, 278.237, 2712
1487121301, 278.237, 278.237, 278.237, 2767
1487122201, 278.237, 278.237, 278.237, 2715
1487123101, 276.257, 276.257, 276.257, 2706
1487124001, 276.257, 276.257, 276.257, 2694
1487127601, 276.257, 276.257, 276.257, 2677
1487131201, 276.257, 276.257, 276.257, 2673
1487134801, 273.154, 273.154, 273.154, 2606
1487138401, 273.154, 273.154, 273.154, 2646
1487142003, 273.154, 273.154, 273.154, 2608
1487145602, 273.204, 273.204, 273.204, 2647
1487149201, 273.204, 273.204, 273.204, 2523
1487152801, 273.204, 273.204, 273.204, 2583
1487156401, 272.942, 272.942, 272.942, 3511
1487157301, 272.942, 272.942, 272.942, 3619
1487158201, 272.942, 272.942, 272.942, 3674
1487159101, 272.942, 272.942, 272.942, 4055
1487160002, 272.942, 272.942, 272.942, 4104
1487160901, 272.942, 272.942, 272.942, 4152
1487161801, 272.942, 272.942, 272.942, 4268
1487162701, 272.942, 272.942, 272.942, 4248
1487163602, 272.942, 272.942, 272.942, 4342
1487164501, 272.942, 272.942, 272.942, 4134
1487165401, 272.942, 272.942, 272.942, 3850
1487166301, 280.471, 280.471, 280.471, 3946
1487167201, 280.471, 280.471, 280.471, 4224
1487168101, 280.471, 280.471, 280.471, 4198
1487169001, 280.471, 280.471, 280.471, 3946
1487169902, 280.471, 280.471, 280.471, 3697
1487170801, 280.471, 280.471, 280.471, 3507
1487171702, 280.471, 280.471, 280.471, 3438
1487172601, 280.471, 280.471, 280.471, 3329
1487688302, 279.707, 279.707, 279.707, 3077
1487689201, 279.707, 279.707, 279.707, 2959
1487690101, 282.15, 280.14, 278.15, 2901
1487691001, 281.15, 280.97, 280.15, 2867
1487691901, 279.707, 279.707, 279.707, 2800
1487692802, 279.707, 279.707, 279.707, 2829
1487696401, 285.935, 285.935, 285.935, 3320
1487700003, 285.935, 285.935, 285.935, 3126
1487703601, 285.935, 285.935, 285.935, 2876
1487707202, 286.766, 286.766, 286.766, 3656
1487708101, 288.15, 286.69, 285.15, 3726
1487709001, 289.15, 286.99, 285.15, 3810
1487709901, 289.15, 286.99, 285.15, 3952
1487710801, 286.15, 285.83, 285.15, 4225
1487711701, 289.15, 286.84, 285.15, 4333
1487712601, 288.15, 286.61, 285.15, 4537
1487713501, 289.15, 286.45, 284.15, 4423
1487714401, 288.15, 286.22, 284.15, 4496
1487715301, 288.15, 286.22, 284.15, 4728
1487716201, 288.15, 285.92, 284.15, 4741
1487717101, 288.15, 285.92, 284.15, 4623
1487718001, 287.15, 285.46, 284.15, 4201
1487718901, 287.15, 285.46, 284.15, 4005
1487719801, 287.15, 285.24, 283.15, 3707
1487720702, 285.15, 284.32, 283.15, 3820
1487721602, 285.15, 284, 282.15, 3455
1487722501, 285.15, 283.38, 282.15, 3175
1487723401, 285.15, 283.31, 282.15, 2966
1487724301, 284.15, 282.46, 281.15, 2738
1487725201, 284.15, 282.46, 281.15, 2736
1487726102, 283.15, 282.07, 281.15, 2726
1487727001, 283.15, 281.9, 281.15, 2719
1487727901, 283.15, 281.61, 280.15, 2727
1487728802, 283.15, 281.69, 280.15, 2898
1487732401, 282.15, 281.15, 280.15, 2662
1487736001, 282.15, 281.23, 280.15, 2662
1487739601, 282.15, 281.15, 280.15, 2649
1487743201, 282.15, 281.07, 280.15, 2626
1487746801, 282.15, 280.76, 279.15, 2662
1487750401, 282.15, 280.69, 279.15, 2665
1487754003, 281.15, 280.33, 279.15, 2546
1487757601, 282.15, 280.61, 279.15, 2585
1487762101, 281.15, 280.31, 279.15, 3690
1487763002, 281.15, 280.31, 279.15, 3993
1487763901, 282.15, 280.76, 280.15, 4264
1487765701, 281.15, 280.48, 280.15, 4168
1487766601, 281.15, 280.48, 280.15, 4127
1487767501, 281.15, 280.53, 280.15, 4182
1487768401, 281.15, 280.54, 280.15, 4382
1487769301, 281.15, 280.48, 280.15, 4075
1487770202, 282.15, 281.07, 280.15, 3874
1487771101, 282.15, 281.07, 280.15, 3666
1487772001, 282.15, 281.31, 280.15, 3552
1487772901, 282.15, 281.31, 280.15, 3336
1487773801, 283.15, 281.81, 281.15, 3127
1487774701, 283.15, 282.15, 281.15, 2923
1487775601, 283.15, 282.3, 281.15, 2811
1487776501, 284.15, 282.68, 281.15, 2770
1487777401, 284.15, 282.98, 281.15, 2679
1487778301, 284.15, 283.65, 282.15, 2744
1487779201, 285.15, 284.31, 283.15, 2749
1487782801, 287.15, 285.14, 283.15, 2730
1487786402, 290.15, 287.8, 286.15, 2740
1487790001, 291.15, 289.65, 288.15, 2890
1487793601, 291.15, 290.31, 288.15, 3476
1487794501, 292.15, 290.48, 289.15, 3575
1487795401, 292.15, 290.56, 289.15, 3728
1487796301, 292.15, 290.56, 289.15, 3915
1487797201, 291.15, 290.48, 289.15, 4158
1487798101, 291.15, 290.65, 289.15, 4460
1487799001, 291.15, 290.65, 289.15, 4360
1487799901, 291.15, 290.56, 289.15, 4345
1487800801, 291.15, 290.4, 288.15, 4302
1487801701, 291.15, 290.4, 288.15, 4173
1487802602, 291.15, 289.9, 288.15, 4185
1487803501, 291.15, 289.9, 288.15, 4137
1487804401, 291.15, 288.84, 286.15, 3795
1487805302, 291.15, 288.84, 286.15, 3635
1487806201, 291.15, 288.62, 286.15, 3532
1487807101, 289.15, 287.84, 286.15, 3410
1487808001, 289.15, 287.69, 286.15, 3125
1487808901, 289.15, 287.38, 286.15, 2886
1487809801, 287.15, 286.07, 284.15, 2787
1487810701, 287.15, 286.07, 284.15, 2766
1487811601, 287.15, 286.15, 284.15, 2763
1487812502, 287.15, 285.65, 284.15, 2747
1487813401, 287.15, 285.4, 284.15, 2720
1487814301, 288.15, 285.61, 283.15, 2737
1487815201, 287.15, 285.22, 283.15, 2684
1487818801, 287.15, 285.08, 282.15, 2644
1487822401, 286.15, 285.07, 283.15, 2623
1487826002, 287.15, 285.4, 283.15, 2673
1487829602, 287.15, 285.66, 284.15, 2650
1487833201, 287.15, 285.69, 284.15, 2628
1487836801, 287.15, 285.77, 284.15, 2631
1487840401, 288.15, 285.69, 283.15, 2503
1487847601, 286.15, 284.54, 282.15, 3266
1487848502, 286.15, 284.54, 282.15, 3491
1487849402, 286.15, 283.92, 281.15, 3852
1487850301, 286.15, 283.92, 281.15, 4096
1487851201, 286.15, 283.93, 281.15, 4355
1487852101, 287.15, 284.23, 281.15, 4301
1487853002, 287.15, 284.31, 281.15, 4293
1487853901, 287.15, 284.62, 281.15, 4259
1487854802, 287.15, 284.62, 281.15, 4379
1487855701, 287.15, 284.84, 282.15, 4266
1487856601, 287.15, 285.48, 283.15, 3994
1487857501, 287.15, 285.54, 283.15, 3863
1487858401, 288.15, 286.14, 284.15, 3708
1487859301, 288.15, 286.29, 284.15, 3575
1487860201, 290.15, 288.15, 286.15, 3414
1487861101, 290.15, 288.15, 286.15, 3124
1487862001, 290.15, 288.15, 286.15, 2992
1487862901, 290.15, 288.81, 287.15, 2870
1487863801, 291.15, 290.4, 289.15, 2842
1487864701, 291.15, 290.4, 289.15, 2781
1487865601, 292.15, 290.48, 289.15, 2723
1487869201, 295.15, 293.3, 291.15, 2797
1487872801, 296.15, 294.81, 291.15, 2806
1487876401, 298.15, 296.48, 293.15, 3085
1487880001, 299.15, 297.23, 295.15, 3625
1487880901, 299.15, 297.23, 295.15, 3473
1487881801, 299.15, 297.48, 295.15, 3796
1487882701, 299.15, 297.48, 295.15, 3897
1487883601, 299.15, 297.57, 296.15, 4084
1487884501, 299.15, 297.57, 296.15, 4297
1487885403, 299.15, 297.49, 296.15, 4251
1487886301, 298.15, 297.23, 296.15, 4405
1487887201, 298.15, 297.23, 296.15, 4143
1487888101, 298.15, 297.15, 296.15, 4143
1487889001, 298.15, 297.08, 295.15, 4180
1487889902, 297.15, 296.48, 295.15, 3847
1487890801, 297.15, 296.4, 295.15, 3690
1487891701, 297.15, 295.66, 292.15, 3454
1487892602, 295.15, 294.48, 292.15, 3332
1487893501, 295.15, 294.48, 292.15, 3123
1487894401, 295.15, 294.07, 291.15, 3005
1487895301, 295.15, 294.08, 291.15, 2835
1487896201, 294.15, 292.9, 291.15, 2804
1487897101, 294.15, 292.9, 291.15, 2774
1487898001, 294.15, 292.82, 291.15, 2755
1487898901, 294.15, 292.41, 290.15, 2727
1487899801, 294.15, 292.33, 290.15, 2706
1487900701, 293.15, 291.07, 287.15, 2691
1487901602, 293.15, 291.06, 287.15, 2677
1487905201, 291.15, 290.23, 288.15, 2683
1487908801, 291.15, 289.98, 287.15, 2649
1487912402, 290.15, 287.99, 285.15, 2647
1487919601, 289.15, 286.54, 282.15, 2613
1487923202, 288.15, 285.93, 282.15, 2640
1487926801, 288.15, 285.31, 281.15, 2521
1487930401, 287.15, 284.61, 281.15, 2574
1487934001, 287.15, 283.93, 280.15, 3859
1487934901, 286.15, 283.61, 280.15, 3152
1487935802, 286.15, 283.61, 280.15, 3282
1487936701, 286.15, 283.77, 280.15, 3363
1487937602, 286.15, 283.84, 280.15, 3548
1487938501, 286.15, 283.84, 280.15, 3565
1487939401, 286.15, 284.15, 280.15, 3663
1487940301, 286.15, 284.15, 280.15, 3707
1487941201, 286.15, 284.66, 281.15, 3755
1487942101, 287.15, 284.84, 281.15, 3559
1487943001, 288.15, 287.07, 285.15, 3397
1487943901, 288.15, 287.07, 285.15, 3347
1487944801, 289.15, 287.99, 285.15, 3245
1487945701, 289.15, 287.99, 285.15, 3161
1487946601, 291.15, 288.28, 285.15, 3066
1487947502, 291.15, 290.07, 289.15, 2988
1487948401, 291.15, 290.31, 289.15, 2864
1487949301, 292.15, 291.07, 290.15, 2985
1487950202, 293.15, 291.39, 290.15, 3101
1487951101, 294.15, 292.65, 291.15, 3151
1487952001, 294.15, 292.9, 291.15, 3119
1487955602, 297.15, 295.57, 294.15, 2850
1487959201, 298.15, 296.81, 295.15, 2845
1487962801, 298.15, 296.98, 296.15, 3172
1487966401, 299.15, 297.23, 296.15, 3743
1487967301, 299.15, 297.07, 295.15, 4365
1487968202, 299.15, 297.08, 295.15, 4947
1487969102, 299.15, 297.06, 295.15, 4524
1487970001, 299.15, 297.06, 295.15, 4181
1487970902, 299.15, 297.15, 295.15, 4782
1487971801, 298.15, 296.98, 296.15, 5046
1487972701, 298.15, 296.98, 296.15, 4764
1487973601, 298.15, 296.82, 294.15, 5147
1487974501, 298.15, 296.82, 294.15, 5223
1487975401, 297.15, 296.06, 294.15, 5266
1487976302, 297.15, 296.06, 294.15, 5165
1487977201, 297.15, 295.82, 294.15, 4640
1487978101, 296.15, 295.32, 292.15, 3975
1487979001, 296.15, 295.08, 292.15, 3672
1487979901, 295.15, 294.23, 292.15, 3772
1487980801, 295.15, 293.65, 292.15, 3526
1487981701, 295.15, 293.73, 292.15, 3452
1487982601, 294.15, 292.65, 291.15, 3305
1487983501, 294.15, 292.65, 291.15, 3168
1487984401, 293.15, 291.73, 290.15, 2889
1487985301, 293.15, 291.73, 290.15, 2765
1487986201, 293.15, 291.07, 289.15, 2744
1487987101, 293.15, 291.07, 289.15, 2721
1487988001, 293.15, 291, 289.15, 2722
1487991601, 292.15, 290.56, 289.15, 2697
1487995201, 291.15, 290.23, 289.15, 2675
1487998802, 291.15, 290.15, 289.15, 2649
1488002401, 291.15, 290.48, 289.15, 2670
1488006001, 292.15, 289.9, 288.15, 2609
1488009602, 292.15, 289.65, 288.15, 2601
1488013201, 290.15, 289.07, 288.15, 2597
1488016801, 290.15, 288.9, 288.15, 2532
1488020402, 289.15, 287.65, 286.15, 2588
1488021301, 289.15, 287.65, 286.15, 2557
1488022201, 289.15, 287.69, 286.15, 2585
1488023101, 289.15, 287.69, 286.15, 2561
1488024001, 289.15, 287.69, 286.15, 2594
1488024903, 288.15, 288.06, 287.15, 2595
1488025801, 288.15, 288.06, 287.15, 2628
1488026701, 289.15, 288.15, 287.15, 2640
1488027601, 289.15, 288.23, 287.15, 2651
1488028501, 290.15, 288.64, 287.15, 2649
1488029401, 290.15, 288.81, 287.15, 2666
1488030301, 290.15, 289.32, 288.15, 2657
1488031202, 291.15, 289.56, 288.15, 2679
1488032101, 291.15, 290.14, 288.15, 2694
1488033001, 291.15, 290.39, 288.15, 2717
1488033901, 293.15, 291.4, 290.15, 2737
1488034801, 293.15, 291.56, 290.15, 2730
1488035702, 293.15, 291.98, 291.15, 2783
1488036601, 294.15, 293.15, 292.15, 2761
1488037501, 294.15, 293.15, 292.15, 2797
1488038401, 295.15, 293.48, 292.15, 2777
1488042001, 297.15, 295.31, 294.15, 2832
1488045601, 298.15, 296.4, 295.15, 2899
1488049201, 298.15, 296.56, 294.15, 2894
1488052801, 298.15, 292.17, 285.15, 3425
1488053701, 298.15, 292.17, 285.15, 3410
1488054601, 294.15, 289.39, 284.15, 3249
1488055501, 294.15, 289.39, 284.15, 3258
1488056401, 292.15, 288.47, 284.15, 3138
1488057301, 292.15, 288.47, 284.15, 3178
1488058201, 292.15, 288.41, 284.15, 3113
1488059101, 292.15, 287.92, 284.15, 3097
1488060001, 292.15, 287.93, 284.15, 3052
1488060901, 292.15, 287.78, 284.15, 3001
1488061801, 292.15, 287.79, 284.15, 2927
1488062701, 291.15, 287.38, 284.15, 2903
1488063601, 291.15, 287.39, 284.15, 2869
1488064501, 291.15, 287.31, 284.15, 2894
1488065401, 288.15, 286.07, 284.15, 2860
1488066302, 288.15, 286.07, 284.15, 2913
1488067201, 289.15, 286.08, 283.15, 2850
1488068101, 289.15, 286.08, 283.15, 2804
1488069001, 289.15, 286.02, 283.15, 2788
1488069901, 287.15, 285.32, 283.15, 2779
1488070801, 287.15, 285.32, 283.15, 2802
1488071701, 287.15, 285.16, 283.15, 2729
1488072601, 288.15, 285.58, 284.15, 2772
1488073501, 286.15, 284.65, 282.15, 2746
1488074402, 287.15, 284.47, 281.15, 2757
1488078001, 286.15, 283.16, 280.15, 2778
1488081601, 284.15, 281.62, 279.15, 2723
1488085201, 281.15, 279.66, 278.15, 2663
1488088801, 280.15, 278.82, 277.15, 2673
1488092401, 279.15, 278.07, 276.15, 2674
1488096001, 279.15, 277.09, 275.15, 2685
1488099601, 278.15, 276.16, 274.15, 2628
1488103201, 277.15, 275.39, 274.15, 2567
1488106801, 276.15, 274.77, 274.15, 2520
1488107701, 275.15, 274.49, 273.15, 2544
1488108602, 276.15, 274.16, 272.15, 2565
1488109501, 276.15, 274.08, 272.15, 2525
1488110401, 275.15, 274, 272.15, 2506
1488111301, 275.15, 274, 272.15, 2517
1488112201, 275.15, 273.92, 272.15, 2523
1488113102, 275.15, 273.85, 272.15, 2544
1488114001, 275.15, 273.85, 272.15, 2540
1488114901, 276.15, 274.07, 272.15, 2550
1488115801, 276.15, 274.48, 273.15, 2583
1488116701, 276.15, 275.23, 274.15, 2627
1488117602, 276.15, 275.31, 274.15, 2609
1488118502, 276.15, 275.57, 275.15, 2632
1488119401, 277.15, 276.07, 275.15, 2618
1488121201, 278.15, 276.53, 275.15, 2645
1488122102, 278.15, 276.61, 275.15, 2663
1488123001, 278.15, 276.85, 276.15, 2692
1488123901, 279.15, 277.46, 276.15, 2690
1488124801, 279.15, 277.69, 276.15, 2694
1488128401, 280.15, 278.82, 278.15, 2733
1488132001, 281.15, 279.69, 278.15, 2775
1488135601, 282.15, 280.46, 279.15, 2835
